Person ID,Name,Freebase ID
17897,Gilles Gaston-Dreyfus,/en/gilles_gaston_dreyfus
17898,Alain Frérot,
17899,Youssef Hamid,
17900,Thierry de Carbonnières,
17901,Chantal Neuwirth,
17902,Nausicaa Rampony,
17903,Bogusława Schubert,
17904,Jacques Potin,
17905,Patrick Hamilton,
17906,Fred Ahern,
17907,Lowell J. Farrell,
17908,Dorothea Holt,
17909,Morris Rosen,
17910,Richard Emmons,
17911,Eddie Fitzgerald,
17912,Paul Hill,
17914,James Potevin,
17915,Leo F. Forbstein,
17916,Charlsie Bryant,
17917,Lillo Brancato,
17918,Francis Capra,/en/francis_capra
17919,Taral Hicks,
17920,Kathrine Narducci,/en/kathrine_narducci
17921,Clem Caserta,
17922,"Alfred Sauchelli, Jr.",
17923,Frank Pietrangolare,
17924,Robert D'Andrea,
17925,Eddie Montanaro,
17926,Fred Fischer,
17927,Dave Salerno,
17928,Joseph D'Onofrio,
17929,Luigi D'Angelo,
17930,Louis Vanaria,/en/louis_vanaria
17931,Dominick Rocchio,
17932,Patrick Borriello,
17933,Paul Perri,/en/paul_perri
17934,Mitch Kolpan,
17935,Phil Foglia,
17936,Max Genovino,
17937,Ralph Napolitano,
17938,Steve Kendall,
17939,A.J. Ekoku,
17940,Sobe Bailey,
17941,Domenick Lombardozzi,/en/domenick_lombardozzi
17942,Gianna Ranaudo,
17945,Peter Gatien,
17948,Reynaldo Villalobos,
17949,Robert Q. Lovett,
17950,Chris Shriver,
17951,Debra Schutt,
17959,Judith Stevens,
17960,Joe Burns,
17961,Susan E. Fiore,
17962,Julie Herrin,
17979,Claudette Didul,
17988,Wendy Hedin,
17990,Todd Kasow,
17991,Kevin Lee,
17992,Tod A. Maitland,
17993,T.J. O'Mara,
17994,Dan Sable,
17995,Lynn Sable,
17998,Brian Vancho,
18015,Andrea Corr,/en/andrea_corr
18017,Emily Lloyd,
18018,Sophie Balhetchet,/en/sophie_balhetchet
18019,Craig Kelly,/en/craig_kelly
18020,Lewis McKenzie,
18021,Jane Lapotaire,/en/jane_lapotaire
18022,Gina McKee,/en/gina_mckee
18023,Robert Carlyle,/en/robert_carlyle
18024,John Hay,
18025,Ben Miller,/en/ben_miller
18026,Wayne Galtrey,
18027,Ciarán Griffiths,/en/ciaran_griffiths
18028,Bobby Power,
18030,David Evans,
18031,Ruth Gemmell,/en/ruth_gemmell
18033,Louis Klamroth,
18035,Johanna Gastdorf,
18037,Matthias Dinter,
18039,Tomy Wigand,
18040,Ralf Mootz,
18041,Oded Fehr,/en/oded_fehr
18042,Florian Simbeck,
18043,Hammou Aghrar,
18044,Boubker Ait El Caid,
18045,Said Tarchani,
18046,Mustapha Rachidi,
18047,John Friedmann,
18048,Abdelkader Bara,
18049,Ehou Mama,
18050,Elle Fanning,/en/elle_fanning
18051,Manfred Zapatka,/en/manfred_zapatka
18052,Nathan Gamble,/en/nathan_gamble
18053,Jamie McBride,/en/jamie_mcbride
18054,Rinko Kikuchi,
18055,Bettina Zimmermann,
18056,Koji Yakusho,/en/koji_yakusho
18057,Yuko Murata,
18058,Sanae Miura,
18059,Shigemitsu Ogi,
18060,Wahiba Sahmi,
18061,Satoshi Nikaido,
18062,Leon Boden,
18064,Michael Karen,
18065,Jimmy Nail,/en/jimmy_nail
18066,Juliet Aubrey,/en/juliet_aubrey
18067,Rachael Stirling,/en/rachael_stirling
18068,Helena Bergström,
18069,Brian Gibson,
18070,Nicky Katt,/en/nicky_katt
18071,Geoffrey Lewis,/en/geoffrey_lewis
18072,Michael Herbig,/en/michael_herbig
18073,Sarah Radclyffe,
18074,Alison Jackson,
18075,Simon Mayle,
18076,Rik Carmichael,
18077,Oral Norrie Ottey,
18078,Claire Hunt,
18079,Mary-Jane Reyner,
18080,Alex James,
18082,Timothy Olyphant,/en/timothy_olyphant
18084,Craig DiBona,
18085,John Dolan,
18086,Kevin Fitzpatrick,
18087,Petr Hlinomaz,
18089,Tom Kerwick,
18090,Axel Sand,
18091,Dave Lowry,
18092,Billy Miller,
18093,Scott Rathner,
18094,Günter Knarr,
18095,Phillip V. Caruso,
18112,Marco Greco,
18123,Maggie Morgan,
18125,Marjorie McCown,
18127,Sheila Paige,
18129,Michael Reichman,
18131,Nancy L. Roth,
18133,Ellen Ryba,
18134,Jill Greenberg Sands,
18135,Ginger Sledge,
18139,Tony Vitale,
18143,Matthew J. Birch,
18145,Luke Aikman,
18151,Rochus Hahn,
18152,Mirko Lang,
18153,Birthe Wolter,
18154,Katharina Wackernagel,/en/katharina_wackernagel
18156,Don Ameche,/en/don_ameche
18157,Sascha Göpel,
18158,Knut Hartwig,
18159,Holger Dexne,
18160,Kristin Holby,
18161,Simon Verhoeven,/en/simon_verhoeven
18162,Jo Stock,
18163,Martin Bretschneider,
18164,Christian Broos,
18165,Aaron Russo,/en/aaron_russo
18166,Andreas Bath,
18167,Irwin Russo,
18168,Sam Williams,
18169,Tobias Hartmann,
18170,Wolfgang Amadeus Mozart,
18171,Andreas Obering,
18173,George DeTitta Jr.,
18174,George DeTitta Sr.,
18175,Dominik Moll,
18176,Gilles Marchand,
18177,André Dussollier,
18178,Laurent Lucas,
18179,W.D. Richter,
18181,David Keith,/en/david_keith
18182,Olga Kurylenko,/en/olga_kurylenko
18183,Michael Offei,
18184,Xavier Gens,
18185,Skip Woods,
18186,Pierre-Ange Le Pogam,
18187,Adrian Askarieh,
18188,Daniel Alter,
18189,Mark Bomback,
18190,Justin Cooper,/en/justin_cooper
18191,Amanda Donohoe,/en/amanda_donohoe
18192,Jason Bernard,/en/jason_bernard
18193,Christopher Mayer,/en/christopher_mayer
18194,Paul Guay,
18195,Stephen Mazur,
18196,Pierre Braunberger,
18197,Anna Karina,/en/anna_karina
18198,Sady Rebbot,
18199,André S. Labarthe,
18200,Guylaine Schlumberger,
18201,Gérard Hoffmann,
18202,Monique Messine,
18203,Brice Parain,
18204,Peter Kassovitz,
18205,Eric Schlumberger,
18206,Jean-Pierre Cargol,
18207,Françoise Seigner,
18208,Annie Miller,
18209,Claude Miller,
18210,Paul Villé,
18211,Nathan Miller,
18212,Mathieu Schiffman,
18213,Jean Gruault,
18214,Gitt Magrini,
18215,Jean-Claude Dolbert,
18216,Oskar Werner,/en/oskar_werner
18217,Henri Serre,
18218,Marie Dubois,
18219,Sabine Haudepin,
18220,Vanna Urbino,
18221,Serge Rezvani,
18222,Anny Nelsen,
18223,Claudine Bouché,
18224,Fred Capel,
18225,Henri-Pierre Roché,
18226,Delphine Desfons,
18227,Anne Wiazemsky,
18228,Juliet Berto,
18229,Michel Semeniako,
18230,Lex De Bruijn,
18231,Omar Diop,
18232,Blandine Jeanson,
18233,Francis Jeanson,
18234,Eliane Giovagnoli,
18235,Brett Harrelson,
18236,Donna Hanover,/en/donna_hanover
18237,André Génovès,
18238,Patrick Daert,
18239,Pierre Fattori,
18240,Charlotte Alexandra,
18241,Hiram Keller,
18242,Rita Maiden,
18243,Bruno Balp,
18244,Annie Charrier,
18245,Michèle Quevroy,
18246,Chris Gerolmo,/en/chris_gerolmo
18248,Mary-Louise Parker,/en/mary-louise_parker
18249,Cicely Tyson,/en/cicely_tyson
18250,Jon Avnet,/en/jon_avnet
18251,Fannie Flagg,/en/fannie_flagg
18253,Carol Sobieski,
18254,Simon Wincer,/en/simon_wincer
18256,Corey Blechman,
18257,Robbie Greenberg,
18258,Diane Yates,
18259,Jason James Richter,
18260,August Schellenberg,/en/august_schellenberg
18261,Jayne Atkinson,/en/jayne_atkinson
18262,Richard Riehle,/en/richard_riehle
18263,Caspian Tredwell-Owen,
18264,Steve Jablonsky,
18265,Mauro Fiore,
18266,Peter Cook,
18267,Larry Gelbart,/en/larry_gelbart
18268,Peter Tolan,
18269,Brendan Fraser,/en/brendan_fraser
18270,Orlando Jones,/en/orlando_jones
18271,Toby Huss,/en/toby_huss
18272,Gabriel Casseus,
18273,Miriam Shor,/en/miriam_shor
18274,Michael Haley,
18275,Suzanne Herrington,
18276,Craig Herring,
18277,Sandra Bullock,/en/sandra_bullock
18279,Christine Firkins,/en/christine_firkins
18280,Brian McCardie,/en/brian_mccardie
18281,Donald Petrie,/en/donald_petrie
18282,Karina Arroyave,/en/karina_arroyave
18283,Dato Bakhtadze,
18284,Loretta Devine,/en/loretta_devine
18285,Jennifer Esposito,/en/jennifer_esposito
18286,Nona Gaye,
18287,Ken Garito,/en/ken_garito
18288,Terrence Howard,/en/terrence_howard
18289,Yomi Perry,
18290,Ashlyn Sanchez,
18291,Larenz Tate,/en/larenz_tate
18292,Beverly Todd,/en/beverly_todd
18293,Kathleen York,
18294,Alastair Douglas,
18295,Nicholas George Stark,
18296,Art Chudabala,
18297,Sean Cory,
18298,Tony Danza,/en/tony_danza
18299,Ime Etuk,
18300,Eddie J. Fernandez,
18303,Howard Fong,
18304,Billy Gallo,
18305,Glenn Taranto,/en/glenn_taranto
18307,Daniel Dae Kim,/en/daniel_dae_kim
18308,Steve Barron,/en/steve_barron
18309,Daniel G. Sullivan,
18310,Fredric LeBow,
18311,Joe Roth,/en/joe_roth
18313,Michael Rispoli,/en/michael_rispoli
18315,Monica Keena,/en/monica_keena
18316,Ally Walker,/en/ally_walker
18320,Bronwen Hughes,/en/bronwen_hughes
18321,Donna Zakowska,
18322,Donna Roth,
18323,Marc Lawrence,
18324,Steve Zahn,/en/steve_zahn
18325,Jeremy Northam,/en/jeremy_northam
18326,Dennis Miller,/en/dennis_miller
18327,Wendy Gazelle,
18328,Ken Howard,/en/ken_howard
18329,Maria Schneider,/en/maria_schneider_1952
18330,Rob Cowan,
18331,Nancy Travis,/en/nancy_travis
18332,Gato Barbieri,
18333,Roberto Perpignani,
18334,Maria Paola Maino,
18335,George Sluizer,
18336,Marie-Hélène Breillat,
18337,Giovanna Galletti,
18338,Luce Marquand,
18339,Veronica Lazăr,
18340,Massimo Girotti,
18342,Todd Graff,/en/todd_graff
18343,Lauren Weissman,
18344,Paul Schiff,
18345,Brenda Fricker,/en/brenda_fricker
18346,Rae'Ven Larrymore Kelly,
18347,Tonea Stewart,/en/tonea_stewart
18348,Frances O'Connor,
18349,Michael G. Nathanson,
18350,Hunt Lowry,
18351,Erin Gruwell,/en/erin_gruwell
18352,Patrick Dempsey,/en/patrick_dempsey
18353,April Hernandez Castillo,/en/april_lee_hernandez
18354,Bridget Moynahan,/en/bridget_moynahan
18355,Alex Winter,/en/alex_winter
18356,Stephen Herek,
18357,Peter Hewitt,/en/peter_hewitt
18359,Terry Camilleri,
18360,Tony Steedman,/en/tony_steedman
18361,Rod Loomis,/en/rod_loomis
18362,Yves Drouhet,
18363,Roland Thénot,
18364,George Segal,/en/george_segal
18365,Sandy Dennis,/en/sandy_dennis
18366,Edward Albee,/en/edward_albee
18368,Bud Grace,
18369,Craig Binkley,
18370,M.A. Merrick,
18371,George Groves,
18372,Frank Flanagan,
18373,Ralph Gerling,
18374,Michael A. Jones,
18375,Robert Willoughby,
18376,Meta Rebner,
18377,T.J. Healy II,
18378,Herbert Ross,
18379,Hal W. Polaire,
18380,Patrick Rand,
18382,Chris Matheson,
18383,Michael S. Murphey,
18384,Joel Soisson,
18386,Amy Stoch,
18387,David Finfer,
18389,Robert W. Cort,/en/robert_w_cort
18391,Lee Marvin,/en/lee_marvin
18392,Robert Aldrich,/en/robert_aldrich
18395,Serge Roman,
18397,Andrea Schumacher,
18399,Andrea Rottmann,
18400,Helge Schneider,/en/helge_schneider
18402,Bernhard Sondermann,
18403,Werner Abrolat,/en/werner_abrolat
18404,Norbert Losch,
18405,Peter Berling,
18406,Carlos Boes,
18407,Carina Berns,
18408,Bratislav Metulskie,
18409,Horst Mendroch,
18410,Bodo Oesterling,
18413,Günter Kordes,
18414,Helmut Körschgen,
18415,Christoph Schlingensief,
18420,Andreas Kunze,
18422,Otto Van den Berg,
18424,Guenther Kordas,
18425,Hotte Reichlich,
18426,Charlie Weiss,
18427,Tim Janssen,
18428,Malte Ludin,
18429,Iva Svarcová,
18434,Ariane Traub,
18435,Margarete Rose,
18436,Schringo van den Berg,
18438,Rolf Hapke,
18439,Buddy Casino,
18441,Edward Roland,
18443,Christa Strobel,
18446,Mirjam Wiesemann,
18448,Ludwig Haas,/en/ludwig_haas
18449,Rupert Seidl,
18451,Schringo van den Berg,
18452,Sergej Gleithmann,
18453,Wayne Bartlett,
18454,Helmut Kleinmann,
18456,Johnston McCulley,/en/johnston_mcculley
18457,Pam Dixon,
18458,Jon Danniells,
18459,Tomas Owen,
18460,Adrian Alonso,/en/adrian_alonso_barona
18461,Nick Chinlund,/en/nick_chinlund
18462,Alexa Benedetti,
18463,Raúl Méndez,
18464,Brandon Wood,
18465,Mary Crosby,/en/mary_crosby
18466,Giovanna Zacarías,
18467,Alberto Reyes,
18468,Gustavo Sánchez Parra,
18469,Carlos Cobos,
18471,Anthony Anderson,/en/anthony_anderson
18472,Kevin Corrigan,/en/kevin_corrigan
18473,James Badge Dale,/en/james_badge_dale
18475,Kristen Dalton,/en/kristen_dalton
18476,Thomas B. Duffy,
18477,Richard Hughes,
18478,Rodrigo de la Serna,/en/rodrigo_de_la_serna
18479,Maurice Jaubert,
18480,Sabine Glaser,
18481,Anna Perrier,
18482,Marie-Jeanne Montfajon,
18483,Jean Itard,
18484,Virginie Thévenet,
18485,Chantal Mercier,
18486,Eva Truffaut,
18487,Corinne Boucart,
18488,Jeanne Lobre,
18489,Laura Truffaut,
18490,Frank Giering,
18491,Albert Kitzl,
18492,Jose Rivera,/en/jose_rivera
18493,Edgard Tenenbaum,
18494,Éric Gautier,
18495,Walter Rippell,
18496,Carlos Conti,
18497,Beatriz De Benedetto,
18498,Marisa Urruti,
18499,Mercedes Morán,
18500,Phil Joanou,/en/phil_joanou
18501,Dennis McIntyre,
18502,Alfred Vohrer,
18503,Harald G. Petersson,
18504,Horst Wendlandt,
18505,Heinz Drache,
18506,Barbara Rütting,
18507,Günter Pfitzmann,
18508,Peter Thomas,
18509,Eddi Arent,
18510,Rodrigo Lopresti,
18511,Tim Grimes,
18512,Sarah E. McMillan,
18513,Michelle Matland,
18514,Asia Argento,/en/asia_argento
18515,Scott Patrick Green,
18516,Nicole Vicius,
18517,Kim Gordon,/en/kim_gordon
18518,Ryan Orion,
18524,Eric Steel,
18525,Luc Jacquet,
18526,Christophe Lioud,
18527,Emmanuel Priou,
18529,Sabine Emiliani,
18530,Laurent Chalet,
18532,Jérôme Maison,
18533,Errol Morris,/en/errol_morris
18534,David Hickman,
18536,Siegfried Schürenberg,
18537,Jan Hendriks,
18538,Wolfgang Wahl,
18539,Inge Langen,
18540,Mady Rahl,
18541,Stefan Matyjaszkiewicz,
18542,Otto Stern,
18543,Horst Tappert,/en/horst_tappert
18544,Tilo von Berlepsch,
18545,Karin Baal,/en/karin_baal
18546,Hans Söhnker,
18547,Uta Levka,
18548,Alexander Engel,
18553,Karl Löb,
18554,Jutta Hering,
18555,Herbert Reinecker,/en/herbert_reinecker
18557,Elisabeth Margoni,
18558,Jean-Louis Richard,/en/jean_louis_richard
18559,Jean Desailly,
18560,Michel Beaune,
18561,Cyrielle Clair,
18562,Sidiki Bakaba,
18563,Georges Lautner,
18564,Patrick Alexander,
18565,Michel Audiard,
18566,Pierre Vernier,
18567,Alain Belmondo,
18568,Michelle David,
18569,Éric Moulard,
18570,Paulette Breil,
18571,Alain Sempé,
18572,Dominique Rigaux,
18573,Harry Joe Brown,
18574,Budd Boetticher,/en/budd_boetticher
18576,Charles Lawton Jr.,
18577,Mischa Bakaleinikoff,
18578,Edwin H. Bryant,
18579,Burt Kennedy,/en/burt_kennedy
18582,Nancy Gates,
18583,Dyke Johnson,
18584,Foster Hood,
18585,Joe Molina,
18586,Moroni Olsen,
18588,Joan Hackett,/en/joan_hackett
18589,Lee Majors,/en/lee_majors
18591,Walter Seltzer,
18592,Tom Gries,/en/tom_gries
18593,David Raksin,
18594,Don Cherry,/en/don_cherry
18595,Warren Low,
18596,Taylor Hackford,/en/taylor_hackford
18597,James L. White,
18598,Ishirō Honda,
18599,Masao Tamai,
18600,Kazuji Taira,
18602,Eiji Tsuburaya,/en/eiji_tsuburaya
18603,Motoyoshi Oda,
18604,Tomoyuki Tanaka,
18605,Shigeaki Hidaka,
18606,Takeo Murata,
18607,Hiroshi Koizumi,
18608,Setsuko Wakayama,
18609,Masaru Satō,
18610,Seiichi Endo,
18611,Shinichi Sekizawa,
18612,Tadao Takashima,
18613,Kenji Sahara,
18614,Hajime Koizumi,
18615,Akira Takarada,/en/akira_takarada
18616,David Morrissey,/en/david_morrissey
18617,"Colby Parker, Jr.",
18618,Bettina Blümner,
18619,Katja Siegel,
18620,Mathias Schöningh,
18621,Christian Lutz,
18622,Klara Reinacher,
18623,Mina Bowling,
18624,Tanutscha Glowasz,
18625,George-Daniel Thelitz,
18626,Andy Warhol,/en/andy_warhol
18627,Paul Morrissey,
18629,Ronald Tavel,
18631,Nico,
18632,Brigid Berlin,
18635,Ted Post,/en/ted_post
18636,Mort Abrahams,
18638,L.B. Abbott,
18639,Art Cruickshank,
18642,Stephen Bass,
18643,James Franciscus,/en/james_franciscus
18644,David Watson,
18645,Paul Richards,
18646,Thomas Gomez,/en/thomas_gomez
18647,Bradford Dillman,/en/bradford_dillman
18648,Natalie Trundy,/en/natalie_trundy
18649,John Randolph,/en/john_randolph
18651,Marion Rothman,
18652,Howard A. Anderson III,
18655,Dean Vernon,
18656,Theodore Soderberg,
18657,Laurel Holloman,/en/laurel_holloman
18658,Mia Kirshner,/en/mia_kirshner
18660,Leisha Hailey,/en/leisha_hailey
18662,Erin Daniels,/en/erin_daniels
18663,Tom Scott,
18664,Marjorie Fowler,
18665,Alan Jaggs,
18666,Don Murray,/en/don_murray_1929
18668,Joyce Haber,
18669,J. Lee Thompson,
18672,John C. Horger,
18677,Bobby Porter,
18678,Richard Eastham,/en/richard_eastham
18679,Mark Tarlov,
18683,David Madsen,
18686,Holly Hunter,/en/holly_hunter
18687,William McNamara,/en/william_mcnamara
18688,Harry Connick Jr.,/en/harry_connick_jr
18689,Susan McNamara,
18690,Fidel Collados,
18691,Elie Samaha,
18694,Bret Michaels,/en/bret_michaels
18695,Adam Kane,
18696,Kyle Level,
18697,Shane Stanley,
18699,Bill Gucwa,
18700,Ed Masterson,
18702,Mark Dacascos,/en/mark_dacascos
18704,Joe Lando,/en/joe_lando
18705,Bruce Nelson,
18706,Meredith Salenger,/en/meredith_salenger
18707,Tina Nguyen,
18708,Courtney Gains,/en/courtney_gains
18709,Ron Masak,/en/ron_masak
18710,Marcus H. Rosenmüller,
18711,Christian Lerch,
18712,Stefan Biebl,
18713,Michael Köning,
18714,Stefanie Bruhn,
18715,Susanne Hartmann,
18716,Gerd Baumann,
18717,Georg Korpas,
18718,Michaela Häusler,
18719,Sandra Lipps,
18720,Frank Hoyer,
18721,Peter Kovarik,
18722,Annie Brunner,
18723,Andreas Richter,
18724,Ursula Woerner,
18725,Markus Krojer,
18726,Fritz Karl,
18727,Jule Ronstedt,
18728,Franz Xaver Brückner,
18729,Johann Schuler,
18730,Sepp Schauer,
18731,Pia Lautenbacher,
18732,Klaus Steinbacher,
18733,Heinz-Josef Braun,
18734,Tim Seyfi,
18735,Rock Hudson,
18736,Jane Withers,/en/jane_withers
18737,Mercedes McCambridge,/en/mercedes_mccambridge
18738,George Stevens,/en/george_stevens
18739,Edna Ferber,
18740,Fred Guiol,
18741,Ivan Moffat,
18742,Henry Ginsberg,
18744,William C. Mellor,
18745,Earl Crain Sr.,
18746,Stevie Wonder,/en/stevie_wonder
18747,Sam Pollard,/en/samuel_d_pollard
18748,Ted Glass,
18749,Russell Williams II,
18750,Annabella Sciorra,/en/annabella_sciorra
18754,Lewis M. Allen,
18755,Tony Walton,
18757,Norman Wanstall,
18758,Les Bowie,
18759,Charles Staffell,
18760,Bee Duffell,
18762,Jeremy Spenser,
18763,Michael Balfour,
18764,Anna Palk,/en/anna_palk
18765,Alexandra Stewart,
18766,Jean-Pierre Aumont,/en/jean-pierre_aumont
18767,Jean Champion,
18768,Niké Arrighi,
18769,David Markham,/en/david_markham
18770,Bernard Ménez,
18771,Walter Bal,
18772,Gaston Joly,
18773,Zénaïde Rossi,
18774,Pierre Zucca,
18775,Marc Boyle,
18776,John Irving,/en/john_irving
18777,Liselle Roos,
18778,Jean Poiret,
18779,Maurice Risch,
18780,René Dupré,
18782,Michele Platt,
18783,Lila Yacoub,
18784,Karen Schulz Gropman,
18785,Sharyn Cordice,
18786,Brenda McNally,
18787,Peggy Schierholz,
18788,Ellie Winslow,
18789,Barbara A. Hall,/en/barbara_a_hall
18790,Katia Milani,
18791,Diana Zock,
18792,Delroy Lindo,/en/delroy_lindo
18793,Kieran Culkin,/en/kieran_culkin
18794,Kate Nelligan,/en/kate_nelligan
18795,Heavy D,
18796,Travis Champagne,
18797,Connor Fox,
18798,Montgomery John,
18799,Robert Penn Warren,
18800,George Amy,
18802,Ronald Reagan,/en/ronald_reagan
18803,Van Heflin,/en/van_heflin
18805,William Lundigan,/en/william_lundigan
18806,António da Cunha Telles,
18807,Renée Rouzot,
18808,Nicole Félix,
18809,Françoise Dorléac,
18810,Nelly Benedetti,
18811,Laurence Badie,
18812,Philippe Dumat,
18813,Paule Emanuele,
18814,Maurice Garrel,
18815,Dominique Lacarrière,
18816,Jean Lanier,
18817,Pierre Risch,
18818,Tómas Lemarquis,
18819,Þröstur Leó Gunnarsson,
18820,Elín Hansdóttir,
18821,Hjalti Rögnvaldsson,
18822,Pétur Einarsson,
18823,Dagur Kári,
18824,Philippe Bober,
18825,Lene Ingemann,
18826,Kim Magnusson,
18827,Skuli Fr. Malmquist,
18828,Thor Sigurjonsson,
18829,Þorfinnur Ómarsson,
18830,Rasmus Videbæk,
18831,Daniel Dencik,
18832,Jon Steinar Ragnarsson,
18834,Giuseppe Colizzi,
18835,Marcello Masciocchi,
18836,Guido De Angelis,
18837,Maurizio De Angelis,
18838,Barbara Alberti,
18839,Amedeo Pagani,
18840,Alexander Allerson,
18841,Bud Spencer,/en/bud_spencer
18844,John Madden,/en/john_madden_1949
18845,Louis de Bernières,
18846,Kevin Loader,/en/kevin_loader
18847,Irene Papas,/en/irene_papas
18848,Gerasimos Skiadaresis,
18849,Aspasia Kralli,
18850,Mihalis Giannatos,
18851,Dimitris Kamberidis,/en/dimitris_kaberidis
18852,Pietro Sarubbi,
18853,Viki Maragaki,
18854,Martin Ritt,
18855,Ralph S. Singleton,
18857,James Sabat,
18859,Andrea Marcovicci,
18860,Herschel Bernardi,/en/herschel_bernardi
18861,Zero Mostel,/en/zero_mostel
18862,James Ellroy,/en/james_ellroy
18863,Eric Darnell,/en/eric_darnell
18864,Tom McGrath,
18865,Louis Leterrier,
18866,Jack Kirby,/en/jack_kirby
18867,Page Buckner,
18868,Jerome Robbins,/en/jerome_robbins
18870,Ned Glass,
18871,William Bramley,
18872,Tucker Smith,/en/tucker_smith
18873,Art Marcum,
18875,Matt Holloway,
18876,Larry Lieber,
18877,Don Heck,
18878,Rob Cohen,/en/rob_cohen
18879,Louis Venosta,
18880,Eric Lerner,
18882,Robert Primes,
18885,Richard Hudolin,
18887,Eduardo Castro,
18888,Rick Patton,
18889,Mic Rodgers,
18890,Betty Thomas Quee,
18891,Joan Severance,/en/joan_severance
18892,Goldie Hawn,/en/goldie_hawn
18894,Harry Caesar,
18895,Alex Bruhanski,
18897,Jackie Chan,/en/jackie_chan
18898,Rob Minkoff,
18899,Yuen Woo-Ping,
18900,Christina Ann Wilson,
18902,Marek Żydowicz,
18903,Sandra Nettelbeck,
18904,Jens Meurer,
18905,Peter J. Lucas,
18906,Neil Dickson,/en/neil_dickson
18907,Richard Quine,/en/richard_quine
18908,Anthony Hope,
18910,Dick Clement,/en/dick_clement
18913,Lynne Frederick,/en/lynne_frederick
18914,Gregory Sierra,/en/gregory_sierra
18915,Catherine Schell,/en/catherine_schell
18916,Kevin J. O'Connor,/en/kevin_j_oconnor
18917,Erick Avari,/en/erick_avari
18918,Dwayne Johnson,/en/the_rock_1972
18919,Freddie Boath,
18920,Patricia Velásquez,/en/patricia_velasquez
18921,Ray Bushey III,
18923,Miles Millar,/en/miles_millar
18924,Alfred Gough,/en/alfred_gough
18925,Scott Zuber,
18926,Casey Grant,
18927,Ralf Westhoff,
18928,Florian Deyle,
18929,Martin Richter,
18930,Uli Schön,
18931,Katja Brenner,
18932,Helmfried Kober,
18933,Patricia Aulitzky,
18934,David Baalcke,
18935,Matthias Bundschuh,
18936,Martin Butzke,
18937,Oliver Bürgin,
18938,Anna Böger,
18939,Mediha Cetin,
18940,Julia Heinze,
18941,Felix Hellmann,
18942,Anja Klawun,
18943,Julia Koschitz,
18944,Thomas Limpinsel,
18945,Christian Pfeil,
18946,Tanja Schleiff,
18947,Katharina M. Schubert,
18948,Kathrin von Steinburg,
18949,Lisa Wagner,
18950,Sebastian Weber,
18951,Stephan Zinner,
18952,Eric Singer,
18953,Richard Suckle,
18956,Norman Golightly,
18957,Harald Philipp,
18958,Fred Denger,
18959,Kurt Nachmann,
18960,Eva Siba,
18961,Helmut Meewes,
18962,Werner Achmann,
18963,Dominique Wilms,
18964,Richard Münch,
18965,George Nader,/en/george_nader
18966,Horst Frank,/en/horst_frank
18967,Monika Grimm,
18968,Heinz Weiss,
18969,Doris Dörrie,
18970,Franz Xaver Gernstl,
18972,Danny Masterson,/en/danny_masterson
18973,Mila Kunis,/en/mila_kunis
18974,Laura Prepon,/en/laura_prepon
18975,Wilmer Valderrama,/en/wilmer_valderrama
18976,Ashton Kutcher,/en/ashton_kutcher
18977,Ed O'Neill,/en/ed_oneill
18978,David Faustino,/en/david_faustino
18979,Christina Applegate,/en/christina_applegate
18980,Katey Sagal,/en/katey_sagal
18981,Amanda Bearse,/en/amanda_bearse
18982,Ted McGinley,/en/ted_mcginley
18983,Peter Thoms,
18984,J. Patrick Duffner,
18986,Anthony Pratt,
18988,Arden Gantly,
18989,Jonathan McKinstry,
18991,Kieran Horgan,
18992,Aidan Quinn,/en/aidan_quinn
18993,Stuart Graham,
18995,Mike Dwyer,
18996,Joe Simon,
18997,Bryce Dallas Howard,/en/bryce_dallas_howard
18998,Rosemary Harris,/en/rosemary_harris
18999,J.K. Simmons,/en/j_k_simmons
19000,Wayne Kramer,/m/09trkf
19002,James Whitaker,
19003,Heidi Ewing,
19006,Rachel Grady,
19007,Becky Fischer,
19008,Mike Papantonio,
19009,Force Theory,
19010,Mira Chang,
19011,George W. Bush,
19012,Davis Guggenheim,/en/davis_guggenheim
19013,Al Gore,/en/al_gore
19014,Scott Z. Burns,
19015,Laurie Lennard,
19016,Michael Brook,
19018,Dan Swietlik,
19019,Robert Riskin,
19020,Walter Huston,/en/walter_huston
19021,Kay Johnson,
19022,Constance Cummings,/en/constance_cummings
19023,Stephen Mendillo,
19024,Javier Gutiérrez,
19026,Paul Hough,
19027,The Lizard,
19028,Scar,
19029,Chaos,
19030,Heartless,
19031,Geza Decsy,
19032,John Hough,/en/john_hough
19033,Steve Tzirlin,
19034,Evangeline Lilly,/en/evangeline_lilly
19035,Gilles Bourdos,
19036,Guillaume Musso,
19038,Jack Hafer,
19039,Nava Levin,
19040,Ernest Gordon,
19041,Brian Godawa,
19042,Maire Brennan,
19043,John Cameron,
19044,Tim Silano,
19045,Paul Sylbert,
19046,Daniel Loren May,
19047,Ciarán McMenamin,/en/ciaran_mcmenamin
19048,Sakae Kimura,
19049,Masayuki Yui,
19050,Jean-Claude Forest,
19051,Martha De Laurentiis,
19052,Vincent Malle,
19053,Stéphane Grappelli,
19054,Renato Berta,
19055,Emmanuelle Castro,
19056,Jeanne Biras,
19057,Willy Holt,
19058,Catherine Leterrier,
19059,Michel Ferry,
19060,Jean-Claude Laureux,
19061,Laurent Lévy,
19062,Michel Duchaussoy,
